time_s,cpu_percent,rss_mb
64.601,11.93,334.4
64.701,11.79,334.4
64.801,11.70,334.4
64.901,7.83,334.5
65.001,11.69,334.5
65.100,13.76,334.4
65.200,11.68,335.2
65.300,13.70,334.4
65.401,11.65,334.4
65.501,11.66,334.7
65.601,13.74,335.4
65.701,11.70,335.1
65.801,13.75,334.4
65.901,11.72,334.5
66.001,11.68,334.4
66.100,11.78,334.9
66.200,11.72,334.4
66.301,13.57,335.0
66.401,11.71,334.9
66.501,11.66,334.5
66.601,13.78,335.4
66.701,11.62,334.5
66.800,11.82,334.5
66.901,11.75,334.5
